STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        691;2024051907;    1;  15.3;  82.0;eor
        691;2024051908;    1;  15.0;  84.0;eor
        691;2024051909;    1;  16.2;  78.0;eor
        691;2024051910;    1;  17.9;  70.0;eor
        691;2024051911;    1;  18.3;  67.0;eor
        691;2024051912;    1;  15.7;  84.0;eor
        691;2024051913;    1;  19.8;  66.0;eor
        691;2024051914;    1;  16.1;  77.0;eor
        691;2024051915;    1;  14.5;  89.0;eor
        691;2024051916;    1;  16.4;  84.0;eor
        691;2024051917;    1;  16.3;  88.0;eor
        691;2024051918;    1;  15.4;  91.0;eor
        691;2024051919;    1;  15.6;  89.0;eor
        691;2024051920;    1;  13.9;  92.0;eor
        691;2024051921;    1;  14.2;  90.0;eor
        691;2024051922;    1;  11.3;  96.0;eor
        691;2024051923;    1;  10.9; 100.0;eor
        691;2024052000;    1;  10.1; 100.0;eor
        691;2024052001;    1;  10.0; 100.0;eor
        691;2024052002;    1;  11.2;  98.0;eor
        691;2024052003;    1;  11.3; 100.0;eor
        691;2024052004;    1;  11.9; 100.0;eor
        691;2024052005;    1;  13.9;  90.0;eor
        691;2024052006;    1;  14.8;  87.0;eor
        691;2024052007;    1;  14.8;  88.0;eor
        691;2024052008;    1;  16.2;  84.0;eor
        691;2024052009;    1;  18.0;  74.0;eor
        691;2024052010;    1;  18.8;  69.0;eor
        691;2024052011;    1;  19.0;  68.0;eor
        691;2024052012;    1;  19.8;  66.0;eor
        691;2024052013;    1;  20.2;  61.0;eor
        691;2024052014;    1;  20.6;  59.0;eor
        691;2024052015;    1;  20.5;  60.0;eor
        691;2024052016;    1;  20.7;  63.0;eor
        691;2024052017;    1;  19.4;  65.0;eor
        691;2024052018;    1;  20.3;  67.0;eor
        691;2024052019;    1;  17.4;  79.0;eor
        691;2024052020;    1;  16.9;  79.0;eor
        691;2024052021;    1;  15.5;  85.0;eor
        691;2024052022;    1;  16.4;  82.0;eor
        691;2024052023;    1;  14.7;  86.0;eor
        691;2024052100;    1;  13.6;  93.0;eor
        691;2024052101;    1;  13.8;  93.0;eor
        691;2024052102;    1;  13.0;  95.0;eor
        691;2024052103;    1;  12.9;  95.0;eor
        691;2024052104;    1;  12.8;  95.0;eor
        691;2024052105;    1;  13.8;  92.0;eor
        691;2024052106;    1;  15.2;  86.0;eor
        691;2024052107;    1;  15.7;  85.0;eor
        691;2024052108;    1;  18.3;  76.0;eor
        691;2024052109;    1;  20.5;  67.0;eor
        691;2024052110;    1;  22.0;  61.0;eor
        691;2024052111;    1;  23.1;  59.0;eor
        691;2024052112;    1;  23.9;  55.0;eor
        691;2024052113;    1;  24.5;  53.0;eor
        691;2024052114;    1;  24.0;  51.0;eor
        691;2024052115;    1;  24.1;  49.0;eor
        691;2024052116;    1;  23.6;  56.0;eor
        691;2024052117;    1;  22.9;  60.0;eor
        691;2024052118;    1;  21.8;  68.0;eor
        691;2024052119;    1;  20.9;  70.0;eor
        691;2024052120;    1;  20.2;  72.0;eor
        691;2024052121;    1;  19.5;  73.0;eor
        691;2024052122;    1;  19.3;  72.0;eor
        691;2024052123;    1;  19.1;  72.0;eor
        691;2024052200;    1;  18.5;  74.0;eor
        691;2024052201;    1;  17.8;  79.0;eor
        691;2024052202;    1;  16.2;  93.0;eor
        691;2024052203;    1;  16.1;  94.0;eor
        691;2024052204;    1;  15.9;  97.0;eor
        691;2024052205;    1;  15.9;  98.0;eor
        691;2024052206;    1;  15.4;  98.0;eor
        691;2024052207;    1;  15.1;  96.0;eor
        691;2024052208;    1;  15.0;  96.0;eor
        691;2024052209;    1;  16.3;  90.0;eor
        691;2024052210;    1;  16.5;  90.0;eor
        691;2024052211;    1;  16.4;  86.0;eor
        691;2024052212;    1;  16.7;  88.0;eor
        691;2024052213;    1;  16.9;  88.0;eor
        691;2024052214;    1;  17.0;  90.0;eor
        691;2024052215;    1;  17.2;  86.0;eor
        691;2024052216;    1;  16.6;  84.0;eor
        691;2024052217;    1;  16.7;  84.0;eor
        691;2024052218;    1;  16.2;  90.0;eor
        691;2024052219;    1;  16.0;  91.0;eor
        691;2024052220;    1;  15.4;  93.0;eor
        691;2024052221;    1;  15.1;  96.0;eor
        691;2024052222;    1;  14.4;  97.0;eor
        691;2024052223;    1;  14.1;  97.0;eor
        691;2024052300;    1;  13.7;  96.0;eor
        691;2024052301;    1;  14.0;  93.0;eor
        691;2024052302;    1;  13.2;  93.0;eor
        691;2024052303;    1;  12.7;  93.0;eor
        691;2024052304;    1;  12.7;  94.0;eor
        691;2024052305;    1;  13.9;  89.0;eor
        691;2024052306;    1;  14.6;  84.0;eor
        691;2024052307;    1;  15.9;  76.0;eor
        691;2024052308;    1;  16.9;  71.0;eor
        691;2024052309;    1;  18.0;  66.0;eor
        691;2024052310;    1;  18.5;  66.0;eor
        691;2024052311;    1;  18.1;  61.0;eor
        691;2024052312;    1;  18.9;  63.0;eor
        691;2024052313;    1;  18.7;  63.0;eor
        691;2024052314;    1;  18.9;  59.0;eor
        691;2024052315;    1;  19.0;  61.0;eor
        691;2024052316;    1;  19.3;  61.0;eor
        691;2024052317;    1;  18.8;  63.0;eor
        691;2024052318;    1;  18.8;  63.0;eor
        691;2024052319;    1;  17.5;  71.0;eor
        691;2024052320;    1;  15.8;  76.0;eor
        691;2024052321;    1;  12.9;  93.0;eor
        691;2024052322;    1;  13.6;  92.0;eor
        691;2024052323;    1;  12.9;  96.0;eor
        691;2024052400;    1;  12.0;  98.0;eor
        691;2024052401;    1;  12.2;  95.0;eor
        691;2024052402;    1;  10.4;  98.0;eor
        691;2024052403;    1;  10.2;  98.0;eor
        691;2024052404;    1;  10.5; 100.0;eor
        691;2024052405;    1;  12.7;  94.0;eor
        691;2024052406;    1;  15.8;  77.0;eor
        691;2024052407;    1;  17.7;  67.0;eor
        691;2024052408;    1;  19.4;  63.0;eor
        691;2024052409;    1;  20.4;  57.0;eor
        691;2024052410;    1;  21.5;  55.0;eor
        691;2024052411;    1;  22.6;  52.0;eor
        691;2024052412;    1;  22.8;  49.0;eor
        691;2024052413;    1;  22.5;  48.0;eor
        691;2024052414;    1;  22.4;  48.0;eor
        691;2024052415;    1;  22.9;  51.0;eor
        691;2024052416;    1;  21.8;  55.0;eor
        691;2024052417;    1;  15.0;  89.0;eor
        691;2024052418;    1;  14.7;  96.0;eor
        691;2024052419;    1;  15.1;  99.0;eor
        691;2024052420;    1;  14.8;  96.0;eor
        691;2024052421;    1;  14.8;  99.0;eor
        691;2024052422;    1;  14.7;  99.0;eor
        691;2024052423;    1;  14.9;  97.0;eor
        691;2024052500;    1;  14.9;  96.0;eor
        691;2024052501;    1;  14.7;  95.0;eor
        691;2024052502;    1;  14.6;  96.0;eor
        691;2024052503;    1;  14.5;  97.0;eor
        691;2024052504;    1;  14.4;  95.0;eor
        691;2024052505;    1;  14.4;  95.0;eor
        691;2024052506;    1;  14.6;  93.0;eor
        691;2024052507;    1;  14.9;  93.0;eor
        691;2024052508;    1;  15.5;  88.0;eor
        691;2024052509;    1;  16.4;  88.0;eor
        691;2024052510;    1;  17.7;  82.0;eor
        691;2024052511;    1;  18.7;  81.0;eor
        691;2024052512;    1;  20.2;  71.0;eor
        691;2024052513;    1;  20.1;  70.0;eor
        691;2024052514;    1;  19.6;  74.0;eor
        691;2024052515;    1;  20.7;  68.0;eor
        691;2024052516;    1;  20.6;  66.0;eor
        691;2024052517;    1;  21.3;  64.0;eor
        691;2024052518;    1;  19.9;  72.0;eor
        691;2024052519;    1;  17.3;  79.0;eor
        691;2024052520;    1;  16.7;  80.0;eor
        691;2024052521;    1;  16.8;  80.0;eor
        691;2024052522;    1;  15.4;  87.0;eor
        691;2024052523;    1;  14.5;  89.0;eor
        691;2024052600;    1;  13.5;  93.0;eor
        691;2024052601;    1;  12.7;  96.0;eor
        691;2024052602;    1;  12.0;  98.0;eor
        691;2024052603;    1;  11.3;  98.0;eor
        691;2024052604;    1;  10.5;  98.0;eor
        691;2024052605;    1;  11.2; 100.0;eor
        691;2024052606;    1;  15.7;  84.0;eor
        691;2024052607;    1;  18.5;  75.0;eor
        691;2024052608;    1;  19.4;  66.0;eor
        691;2024052609;    1;  20.5;  61.0;eor
        691;2024052610;    1;  21.5;  63.0;eor
        691;2024052611;    1;  22.8;  61.0;eor
        691;2024052612;    1;  23.2;  56.0;eor
        691;2024052613;    1;  23.5;  51.0;eor
        691;2024052614;    1;  23.7;  54.0;eor
        691;2024052615;    1;  23.5;  50.0;eor
        691;2024052616;    1;  24.3;  53.0;eor
        691;2024052617;    1;  22.1;  55.0;eor
        691;2024052618;    1;  22.2;  56.0;eor
        691;2024052619;    1;  20.4;  68.0;eor
        691;2024052620;    1;  19.3;  61.0;eor
        691;2024052621;    1;  16.2;  86.0;eor
        691;2024052622;    1;  15.0;  94.0;eor
        691;2024052623;    1;  14.6;  93.0;eor
        691;2024052700;    1;  14.2;  92.0;eor
        691;2024052701;    1;  14.5;  90.0;eor
        691;2024052702;    1;  14.1;  93.0;eor
        691;2024052703;    1;  13.8;  94.0;eor
        691;2024052704;    1;  13.2;  95.0;eor
        691;2024052705;    1;  14.1;  93.0;eor
        691;2024052706;    1;  15.1;  86.0;eor
        691;2024052707;    1;  16.0;  82.0;eor
        691;2024052708;    1;  17.6;  74.0;eor
        691;2024052709;    1;  19.0;  71.0;eor
        691;2024052710;    1;  19.1;  66.0;eor
        691;2024052711;    1;  18.9;  68.0;eor
        691;2024052712;    1;  17.4;  82.0;eor
        691;2024052713;    1;  18.6;  74.0;eor
        691;2024052714;    1;  19.2;  70.0;eor
        691;2024052715;    1;  19.6;  59.0;eor
        691;2024052716;    1;  19.5;  64.0;eor
        691;2024052717;    1;  19.5;  63.0;eor
        691;2024052718;    1;  19.1;  66.0;eor
        691;2024052719;    1;  18.5;  71.0;eor
        691;2024052720;    1;  15.4;  90.0;eor
        691;2024052721;    1;  14.3;  95.0;eor
        691;2024052722;    1;  14.0;  94.0;eor
        691;2024052723;    1;  14.0;  94.0;eor
        691;2024052800;    1;  13.6; 100.0;eor
        691;2024052801;    1;  13.4;  98.0;eor
        691;2024052802;    1;  13.1;  96.0;eor
        691;2024052803;    1;  11.9;  91.0;eor
        691;2024052804;    1;  11.2;  94.0;eor
        691;2024052805;    1;  11.4;  92.0;eor
        691;2024052806;    1;  11.9;  90.0;eor
        691;2024052807;    1;  12.9;  87.0;eor
        691;2024052808;    1;  13.4;  83.0;eor
        691;2024052809;    1;  15.5;  69.0;eor
        691;2024052810;    1;  15.3;  72.0;eor
        691;2024052811;    1;  15.9;  71.0;eor
        691;2024052812;    1;  16.9;  64.0;eor
        691;2024052813;    1;  18.1;  58.0;eor
        691;2024052814;    1;  19.1;  54.0;eor
        691;2024052815;    1;  19.0;  52.0;eor
        691;2024052816;    1;  19.0;  46.0;eor
        691;2024052817;    1;  18.5;  46.0;eor
        691;2024052818;    1;  17.9;  51.0;eor
        691;2024052819;    1;  16.0;  63.0;eor
        691;2024052820;    1;  14.9;  69.0;eor
        691;2024052821;    1;  14.9;  71.0;eor
        691;2024052822;    1;  15.3;  69.0;eor
        691;2024052823;    1;  14.2;  80.0;eor
        691;2024052900;    1;  13.2;  93.0;eor
        691;2024052901;    1;  13.1;  95.0;eor
        691;2024052902;    1;  13.3;  95.0;eor
        691;2024052903;    1;  13.5;  96.0;eor
        691;2024052904;    1;  13.8;  95.0;eor
        691;2024052905;    1;  13.7;  96.0;eor
        691;2024052906;    1;  14.2;  96.0;eor
        691;2024052907;    1;  14.3;  96.0;eor
        691;2024052908;    1;  15.4;  92.0;eor
        691;2024052909;    1;  15.9;  88.0;eor
        691;2024052910;    1;  16.7;  86.0;eor
        691;2024052911;    1;  16.2;  90.0;eor
        691;2024052912;    1;  16.1;  84.0;eor
        691;2024052913;    1;  17.0;  78.0;eor
        691;2024052914;    1;  11.8;  86.0;eor
        691;2024052915;    1;  16.2;  81.0;eor
        691;2024052916;    1;  16.4;  74.0;eor
        691;2024052917;    1;  14.9;  87.0;eor
        691;2024052918;    1;  15.1;  85.0;eor
        691;2024052919;    1;  14.2;  88.0;eor
        691;2024052920;    1;  13.7;  92.0;eor
        691;2024052921;    1;  13.3;  94.0;eor
        691;2024052922;    1;  13.1;  95.0;eor
        691;2024052923;    1;  11.7; 100.0;eor
        691;2024053000;    1;  11.2;  99.0;eor
        691;2024053001;    1;   9.6;  99.0;eor
        691;2024053002;    1;  10.1;  98.0;eor
        691;2024053003;    1;  10.1;  99.0;eor
        691;2024053004;    1;   8.9;  98.0;eor
        691;2024053005;    1;  11.4;  93.0;eor
        691;2024053006;    1;  13.2;  88.0;eor
        691;2024053007;    1;  15.7;  82.0;eor
        691;2024053008;    1;  17.2;  71.0;eor
        691;2024053009;    1;  17.6;  65.0;eor
        691;2024053010;    1;  17.7;  65.0;eor
        691;2024053011;    1;  19.1;  61.0;eor
        691;2024053012;    1;  20.3;  53.0;eor
        691;2024053013;    1;  19.2;  58.0;eor
        691;2024053014;    1;  19.7;  56.0;eor
        691;2024053015;    1;  20.6;  53.0;eor
        691;2024053016;    1;  20.3;  47.0;eor
        691;2024053017;    1;  15.6;  80.0;eor
        691;2024053018;    1;  15.8;  77.0;eor
        691;2024053019;    1;  16.0;  74.0;eor
        691;2024053020;    1;  15.1;  85.0;eor
        691;2024053021;    1;  14.3;  94.0;eor
        691;2024053022;    1;  14.6;  91.0;eor
        691;2024053023;    1;  14.9;  92.0;eor
        691;2024053100;    1;  14.8;  93.0;eor
        691;2024053101;    1;  14.4;  96.0;eor
        691;2024053102;    1;  14.0;  95.0;eor
        691;2024053103;    1;  13.6;  95.0;eor
        691;2024053104;    1;  13.3;  96.0;eor
        691;2024053105;    1;  13.4;  96.0;eor
        691;2024053106;    1;  14.1;  96.0;eor
        691;2024053107;    1;  14.7;  87.0;eor
        691;2024053108;    1;  14.9;  84.0;eor
        691;2024053109;    1;  15.9;  80.0;eor
        691;2024053110;    1;  17.9;  76.0;eor
        691;2024053111;    1;  16.7;  76.0;eor
        691;2024053112;    1;  15.3;  90.0;eor
        691;2024053113;    1;  16.5;  86.0;eor
        691;2024053114;    1;  17.2;  81.0;eor
        691;2024053115;    1;  19.8;  75.0;eor
        691;2024053116;    1;  18.9;  75.0;eor
        691;2024053117;    1;  17.8;  81.0;eor
        691;2024053118;    1;  17.9;  84.0;eor
        691;2024053119;    1;  17.7;  87.0;eor
        691;2024053120;    1;  17.3;  88.0;eor
        691;2024053121;    1;  16.7;  92.0;eor
        691;2024053122;    1;  16.1;  93.0;eor
        691;2024053123;    1;  15.7;  95.0;eor
        691;2024060100;    1;  16.3;  96.0;eor
        691;2024060101;    1;  16.0;  96.0;eor
        691;2024060102;    1;  14.1;  99.0;eor
        691;2024060103;    1;  13.0; 100.0;eor
        691;2024060104;    1;  13.1; 100.0;eor
        691;2024060105;    1;  15.0;  99.0;eor
        691;2024060106;    1;  16.4;  92.0;eor
        691;2024060107;    1;  17.6;  85.0;eor
        691;2024060108;    1;  19.2;  77.0;eor
        691;2024060109;    1;  20.7;  71.0;eor
        691;2024060110;    1;  22.1;  68.0;eor
        691;2024060111;    1;  22.3;  65.0;eor
        691;2024060112;    1;  22.9;  62.0;eor
        691;2024060113;    1;  23.2;  62.0;eor
        691;2024060114;    1;  23.1;  65.0;eor
        691;2024060115;    1;  23.5;  61.0;eor
        691;2024060116;    1;  22.7;  69.0;eor
        691;2024060117;    1;  22.1;  72.0;eor
        691;2024060118;    1;  22.0;  71.0;eor
        691;2024060119;    1;  19.7;  76.0;eor
        691;2024060120;    1;  17.7;  86.0;eor
        691;2024060121;    1;  16.7;  91.0;eor
        691;2024060122;    1;  16.4;  91.0;eor
        691;2024060123;    1;  16.4;  90.0;eor
        691;2024060200;    1;  15.9;  89.0;eor
        691;2024060201;    1;  15.2;  89.0;eor
        691;2024060202;    1;  14.9;  90.0;eor
        691;2024060203;    1;  14.5;  90.0;eor
        691;2024060204;    1;  14.3;  90.0;eor
        691;2024060205;    1;  14.1;  90.0;eor
        691;2024060206;    1;  14.3;  87.0;eor
        691;2024060207;    1;  14.6;  86.0;eor
        691;2024060208;    1;  14.6;  84.0;eor
        691;2024060209;    1;  15.1;  79.0;eor
        691;2024060210;    1;  15.7;  76.0;eor
        691;2024060211;    1;  15.9;  74.0;eor
        691;2024060212;    1;  16.4;  71.0;eor
        691;2024060213;    1;  16.1;  69.0;eor
        691;2024060214;    1;  16.3;  69.0;eor
        691;2024060215;    1;  16.0;  68.0;eor
        691;2024060216;    1;  15.4;  69.0;eor
        691;2024060217;    1;  14.5;  71.0;eor
        691;2024060218;    1;  14.3;  71.0;eor
        691;2024060219;    1;  13.9;  71.0;eor
        691;2024060220;    1;  13.1;  74.0;eor
        691;2024060221;    1;  12.7;  75.0;eor
        691;2024060222;    1;  12.7;  73.0;eor
        691;2024060223;    1;  12.6;  71.0;eor
        691;2024060300;    1;  12.3;  75.0;eor
        691;2024060301;    1;  12.2;  74.0;eor
        691;2024060302;    1;  12.1;  74.0;eor
        691;2024060303;    1;  11.8;  74.0;eor
        691;2024060304;    1;  12.0;  74.0;eor
        691;2024060305;    1;  12.3;  74.0;eor
        691;2024060306;    1;  12.8;  75.0;eor
        691;2024060307;    1;  12.9;  76.0;eor
        691;2024060308;    1;  13.3;  70.0;eor
        691;2024060309;    1;  13.9;  70.0;eor
        691;2024060310;    1;  14.3;  68.0;eor
        691;2024060311;    1;  15.3;  65.0;eor
        691;2024060312;    1;  15.8;  60.0;eor
        691;2024060313;    1;  16.4;  62.0;eor
        691;2024060314;    1;  16.6;  64.0;eor
        691;2024060315;    1;  16.2;  68.0;eor
        691;2024060316;    1;  15.9;  71.0;eor
        691;2024060317;    1;  16.1;  73.0;eor
        691;2024060318;    1;  15.9;  75.0;eor
        691;2024060319;    1;  15.4;  76.0;eor
        691;2024060320;    1;  14.1;  90.0;eor
        691;2024060321;    1;  13.8;  93.0;eor
        691;2024060322;    1;  14.1;  92.0;eor
        691;2024060323;    1;  13.9;  93.0;eor
