STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        691;2023050302;   10;   1.2; 240;eor
        691;2023050303;   10;   1.2; 240;eor
        691;2023050304;   10;   1.3; 220;eor
        691;2023050305;   10;   1.0; 210;eor
        691;2023050306;   10;   1.0; 210;eor
        691;2023050307;   10;   1.4; 260;eor
        691;2023050308;   10;   1.7; 260;eor
        691;2023050309;   10;   1.5; 300;eor
        691;2023050310;   10;   2.0; 300;eor
        691;2023050311;   10;   2.5; 280;eor
        691;2023050312;   10;   2.3; 350;eor
        691;2023050313;   10;   2.4;  10;eor
        691;2023050314;   10;   2.5;  20;eor
        691;2023050315;   10;   2.6;  20;eor
        691;2023050316;   10;   3.1;  40;eor
        691;2023050317;   10;   3.6;  40;eor
        691;2023050318;   10;   3.9;  40;eor
        691;2023050319;   10;   4.0;  50;eor
        691;2023050320;   10;   3.3;  40;eor
        691;2023050321;   10;   4.2;  40;eor
        691;2023050322;   10;   3.8;  40;eor
        691;2023050323;   10;   3.8;  40;eor
        691;2023050400;   10;   3.2;  40;eor
        691;2023050401;   10;   3.1;  50;eor
        691;2023050402;   10;   3.8;  60;eor
        691;2023050403;   10;   3.2;  70;eor
        691;2023050404;   10;   2.7;  80;eor
        691;2023050405;   10;   2.5;  80;eor
        691;2023050406;   10;   2.5;  80;eor
        691;2023050407;   10;   3.3;  80;eor
        691;2023050408;   10;   3.7; 100;eor
        691;2023050409;   10;   4.2; 110;eor
        691;2023050410;   10;   5.3; 110;eor
        691;2023050411;   10;   5.6; 120;eor
        691;2023050412;   10;   5.2; 110;eor
        691;2023050413;   10;   4.8; 120;eor
        691;2023050414;   10;   4.2; 110;eor
        691;2023050415;   10;   4.7; 110;eor
        691;2023050416;   10;   4.8; 100;eor
        691;2023050417;   10;   4.3; 110;eor
        691;2023050418;   10;   3.7; 100;eor
        691;2023050419;   10;   3.7;  90;eor
        691;2023050420;   10;   4.8;  80;eor
        691;2023050421;   10;   5.2;  90;eor
        691;2023050422;   10;   4.9;  70;eor
        691;2023050423;   10;   5.2;  70;eor
        691;2023050500;   10;   5.5;  80;eor
        691;2023050501;   10;   4.8;  80;eor
        691;2023050502;   10;   5.0;  80;eor
        691;2023050503;   10;   5.2;  80;eor
        691;2023050504;   10;   5.0;  80;eor
        691;2023050505;   10;   4.4;  80;eor
        691;2023050506;   10;   4.1;  90;eor
        691;2023050507;   10;   5.1; 100;eor
        691;2023050508;   10;   3.2; 120;eor
        691;2023050509;   10;   5.0;  80;eor
        691;2023050510;   10;   2.2; 110;eor
        691;2023050511;   10;   4.4; 110;eor
        691;2023050512;   10;   4.3; 120;eor
        691;2023050513;   10;   4.1; 150;eor
        691;2023050514;   10;   4.5; 130;eor
        691;2023050515;   10;   4.3; 100;eor
        691;2023050516;   10;   3.5; 110;eor
        691;2023050517;   10;   2.5; 100;eor
        691;2023050518;   10;   3.1; 240;eor
        691;2023050519;   10;   2.0; 280;eor
        691;2023050520;   10;   1.4; 170;eor
        691;2023050521;   10;   3.0; 160;eor
        691;2023050522;   10;   2.8; 160;eor
        691;2023050523;   10;   1.6; 170;eor
        691;2023050600;   10;   2.2; 230;eor
        691;2023050601;   10;   2.1; 240;eor
        691;2023050602;   10;   2.7; 290;eor
        691;2023050603;   10;   4.1; 290;eor
        691;2023050604;   10;   2.6; 310;eor
        691;2023050605;   10;   2.2; 290;eor
        691;2023050606;   10;   1.9; 290;eor
        691;2023050607;   10;   1.3; 340;eor
        691;2023050608;   10;   1.1; 310;eor
        691;2023050609;   10;   1.1; 340;eor
        691;2023050610;   10;   1.1; 240;eor
        691;2023050611;   10;   1.0; 360;eor
        691;2023050612;   10;   1.8;  70;eor
        691;2023050613;   10;   2.6;  50;eor
        691;2023050614;   10;   2.8;  60;eor
        691;2023050615;   10;   3.9;  80;eor
        691;2023050616;   10;   3.8;  80;eor
        691;2023050617;   10;   5.2;  70;eor
        691;2023050618;   10;   5.1;  70;eor
        691;2023050619;   10;   5.1;  70;eor
        691;2023050620;   10;   4.7;  80;eor
        691;2023050621;   10;   4.6;  90;eor
        691;2023050622;   10;   4.7; 100;eor
        691;2023050623;   10;   5.1; 110;eor
        691;2023050700;   10;   5.1; 110;eor
        691;2023050701;   10;   5.5; 110;eor
        691;2023050702;   10;   5.5; 100;eor
        691;2023050703;   10;   5.6; 100;eor
        691;2023050704;   10;   5.4; 110;eor
        691;2023050705;   10;   5.1; 100;eor
        691;2023050706;   10;   5.7; 110;eor
        691;2023050707;   10;   6.1; 110;eor
        691;2023050708;   10;   5.6; 110;eor
        691;2023050709;   10;   6.2; 110;eor
        691;2023050710;   10;   6.3; 110;eor
        691;2023050711;   10;   6.7; 110;eor
        691;2023050712;   10;   6.8; 110;eor
        691;2023050713;   10;   6.0; 120;eor
        691;2023050714;   10;   6.4; 110;eor
        691;2023050715;   10;   6.7; 110;eor
        691;2023050716;   10;   6.7; 110;eor
        691;2023050717;   10;   6.3; 120;eor
        691;2023050718;   10;   5.0; 120;eor
        691;2023050719;   10;   4.1; 130;eor
        691;2023050720;   10;   4.4; 130;eor
        691;2023050721;   10;   4.6; 130;eor
        691;2023050722;   10;   4.2; 120;eor
        691;2023050723;   10;   3.8; 120;eor
        691;2023050800;   10;   4.1; 120;eor
        691;2023050801;   10;   4.4; 110;eor
        691;2023050802;   10;   4.1; 110;eor
        691;2023050803;   10;   4.1; 110;eor
        691;2023050804;   10;   4.4; 110;eor
        691;2023050805;   10;   4.5; 110;eor
        691;2023050806;   10;   5.3; 110;eor
        691;2023050807;   10;   4.9; 120;eor
        691;2023050808;   10;   5.6; 110;eor
        691;2023050809;   10;   5.4; 120;eor
        691;2023050810;   10;   5.1; 120;eor
        691;2023050811;   10;   5.6; 130;eor
        691;2023050812;   10;   5.3; 130;eor
        691;2023050813;   10;   6.3; 140;eor
        691;2023050814;   10;   6.3; 130;eor
        691;2023050815;   10;   6.2; 130;eor
        691;2023050816;   10;   5.8; 130;eor
        691;2023050817;   10;   5.5; 130;eor
        691;2023050818;   10;   4.8; 130;eor
        691;2023050819;   10;   4.2; 130;eor
        691;2023050820;   10;   3.6; 120;eor
        691;2023050821;   10;   4.0; 120;eor
        691;2023050822;   10;   4.7; 120;eor
        691;2023050823;   10;   5.3; 120;eor
        691;2023050900;   10;   4.7; 130;eor
        691;2023050901;   10;   5.0; 120;eor
        691;2023050902;   10;   4.9; 120;eor
        691;2023050903;   10;   4.9; 120;eor
        691;2023050904;   10;   4.6; 120;eor
        691;2023050905;   10;   4.0; 130;eor
        691;2023050906;   10;   5.4; 130;eor
        691;2023050907;   10;   5.0; 130;eor
        691;2023050908;   10;   5.4; 130;eor
        691;2023050909;   10;   5.5; 140;eor
        691;2023050910;   10;   6.3; 130;eor
        691;2023050911;   10;   6.9; 130;eor
        691;2023050912;   10;   7.0; 140;eor
        691;2023050913;   10;   7.3; 150;eor
        691;2023050914;   10;   6.5; 140;eor
        691;2023050915;   10;   6.2; 140;eor
        691;2023050916;   10;   5.6; 130;eor
        691;2023050917;   10;   6.0; 130;eor
        691;2023050918;   10;   4.0; 160;eor
        691;2023050919;   10;   2.8; 170;eor
        691;2023050920;   10;   2.6; 250;eor
        691;2023050921;   10;   0.8; 190;eor
        691;2023050922;   10;   0.8; 160;eor
        691;2023050923;   10;   1.2;  80;eor
        691;2023051000;   10;   1.9; 100;eor
        691;2023051001;   10;   2.9; 120;eor
        691;2023051002;   10;   2.9; 110;eor
        691;2023051003;   10;   2.5; 120;eor
        691;2023051004;   10;   1.6; 130;eor
        691;2023051005;   10;   2.1; 130;eor
        691;2023051006;   10;   1.9; 180;eor
        691;2023051007;   10;   1.7; 150;eor
        691;2023051008;   10;   1.6; 170;eor
        691;2023051009;   10;   4.0; 260;eor
        691;2023051010;   10;   5.2; 250;eor
        691;2023051011;   10;   5.0; 250;eor
        691;2023051012;   10;   5.3; 240;eor
        691;2023051013;   10;   5.8; 260;eor
        691;2023051014;   10;   6.5; 270;eor
        691;2023051015;   10;   5.2; 290;eor
        691;2023051016;   10;   5.1; 300;eor
        691;2023051017;   10;   4.5; 310;eor
        691;2023051018;   10;   4.3; 310;eor
        691;2023051019;   10;   3.0; 320;eor
        691;2023051020;   10;   3.3; 360;eor
        691;2023051021;   10;   2.0; 360;eor
        691;2023051022;   10;   1.1;  40;eor
        691;2023051023;   10;   0.6;  60;eor
        691;2023051100;   10;   0.8;  30;eor
        691;2023051101;   10;   1.8;  30;eor
        691;2023051102;   10;   2.6;  30;eor
        691;2023051103;   10;   2.5;  20;eor
        691;2023051104;   10;   2.5;  30;eor
        691;2023051105;   10;   3.0;  30;eor
        691;2023051106;   10;   2.4;  40;eor
        691;2023051107;   10;   1.6;  50;eor
        691;2023051108;   10;   1.5;  30;eor
        691;2023051109;   10;   1.9;  40;eor
        691;2023051110;   10;   2.3;  20;eor
        691;2023051111;   10;   2.6;  20;eor
        691;2023051112;   10;   2.6;  30;eor
        691;2023051113;   10;   3.2;  20;eor
        691;2023051114;   10;   3.7;  20;eor
        691;2023051115;   10;   3.5;  20;eor
        691;2023051116;   10;   3.7;  20;eor
        691;2023051117;   10;   3.5;  10;eor
        691;2023051118;   10;   3.4; 350;eor
        691;2023051119;   10;   3.5; 360;eor
        691;2023051120;   10;   3.1;  20;eor
        691;2023051121;   10;   4.8;  20;eor
        691;2023051122;   10;   2.8;  30;eor
        691;2023051123;   10;   2.2;  50;eor
        691;2023051200;   10;   2.5;  70;eor
        691;2023051201;   10;   2.0;  70;eor
        691;2023051202;   10;   2.0;  70;eor
        691;2023051203;   10;   0.4;  50;eor
        691;2023051204;   10;   1.1; 260;eor
        691;2023051205;   10;   1.7;  50;eor
        691;2023051206;   10;   2.4;  70;eor
        691;2023051207;   10;   2.1;  70;eor
        691;2023051208;   10;   2.3;  90;eor
        691;2023051209;   10;   2.8;  60;eor
        691;2023051210;   10;   3.1;  60;eor
        691;2023051211;   10;   5.0;  60;eor
        691;2023051212;   10;   5.3;  60;eor
        691;2023051213;   10;   4.7;  70;eor
        691;2023051214;   10;   5.4;  70;eor
        691;2023051215;   10;   5.7;  50;eor
        691;2023051216;   10;   5.6;  50;eor
        691;2023051217;   10;   6.1;  40;eor
        691;2023051218;   10;   5.7;  40;eor
        691;2023051219;   10;   4.3;  30;eor
        691;2023051220;   10;   3.2;  40;eor
        691;2023051221;   10;   3.6;  30;eor
        691;2023051222;   10;   3.4;  40;eor
        691;2023051223;   10;   3.2;  50;eor
        691;2023051300;   10;   3.0;  50;eor
        691;2023051301;   10;   2.0;  50;eor
        691;2023051302;   10;   2.1;  40;eor
        691;2023051303;   10;   2.1;  40;eor
        691;2023051304;   10;   1.9;  40;eor
        691;2023051305;   10;   1.7;  50;eor
        691;2023051306;   10;   2.6;  50;eor
        691;2023051307;   10;   2.6;  40;eor
        691;2023051308;   10;   2.2;  30;eor
        691;2023051309;   10;   2.6;  40;eor
        691;2023051310;   10;   4.3;  50;eor
        691;2023051311;   10;   4.7;  70;eor
        691;2023051312;   10;   4.2;  80;eor
        691;2023051313;   10;   3.8;  80;eor
        691;2023051314;   10;   4.3;  90;eor
        691;2023051315;   10;   4.4;  70;eor
        691;2023051316;   10;   5.6;  70;eor
        691;2023051317;   10;   5.1;  70;eor
        691;2023051318;   10;   4.2;  80;eor
        691;2023051319;   10;   3.2;  70;eor
        691;2023051320;   10;   2.2;  60;eor
        691;2023051321;   10;   2.3;  50;eor
        691;2023051322;   10;   2.2;  50;eor
        691;2023051323;   10;   2.6;  50;eor
        691;2023051400;   10;   2.8;  60;eor
        691;2023051401;   10;   1.7;  70;eor
        691;2023051402;   10;   1.2;  50;eor
        691;2023051403;   10;   1.1;  60;eor
        691;2023051404;   10;   1.9;  80;eor
        691;2023051405;   10;   2.1; 110;eor
        691;2023051406;   10;   2.5; 130;eor
        691;2023051407;   10;   3.2; 130;eor
        691;2023051408;   10;   2.4; 130;eor
        691;2023051409;   10;   2.8; 140;eor
        691;2023051410;   10;   3.5; 130;eor
        691;2023051411;   10;   3.2; 150;eor
        691;2023051412;   10;   3.1; 140;eor
        691;2023051413;   10;   2.6; 150;eor
        691;2023051414;   10;   2.8; 160;eor
        691;2023051415;   10;   3.1;  70;eor
        691;2023051416;   10;   1.5;  40;eor
        691;2023051417;   10;   2.9;  70;eor
        691;2023051418;   10;   3.4;  70;eor
        691;2023051419;   10;   2.1;  30;eor
        691;2023051420;   10;   2.2;  10;eor
        691;2023051421;   10;   1.8;  40;eor
        691;2023051422;   10;   2.4;  30;eor
        691;2023051423;   10;   1.0;  50;eor
        691;2023051500;   10;   1.4; 260;eor
        691;2023051501;   10;   0.6; 250;eor
        691;2023051502;   10;   1.3; 270;eor
        691;2023051503;   10;   1.4; 260;eor
        691;2023051504;   10;   1.8; 280;eor
        691;2023051505;   10;   2.7; 290;eor
        691;2023051506;   10;   2.4; 300;eor
        691;2023051507;   10;   2.8; 320;eor
        691;2023051508;   10;   4.2; 290;eor
        691;2023051509;   10;   4.4; 310;eor
        691;2023051510;   10;   4.7; 320;eor
        691;2023051511;   10;   5.8; 290;eor
        691;2023051512;   10;   6.4; 300;eor
        691;2023051513;   10;   7.1; 300;eor
        691;2023051514;   10;   7.7; 310;eor
        691;2023051515;   10;   7.9; 310;eor
        691;2023051516;   10;   7.8; 310;eor
        691;2023051517;   10;   7.6; 330;eor
        691;2023051518;   10;   8.2; 340;eor
        691;2023051519;   10;   7.6; 340;eor
        691;2023051520;   10;   6.7; 320;eor
        691;2023051521;   10;   6.9; 310;eor
        691;2023051522;   10;   6.9; 310;eor
        691;2023051523;   10;   6.2; 320;eor
        691;2023051600;   10;   6.9; 310;eor
        691;2023051601;   10;   6.5; 300;eor
        691;2023051602;   10;   6.0; 300;eor
        691;2023051603;   10;   6.6; 300;eor
        691;2023051604;   10;   6.2; 300;eor
        691;2023051605;   10;   4.8; 300;eor
        691;2023051606;   10;   4.8; 300;eor
        691;2023051607;   10;   6.7; 300;eor
        691;2023051608;   10;   7.4; 300;eor
        691;2023051609;   10;   6.3; 310;eor
        691;2023051610;   10;   6.5; 300;eor
        691;2023051611;   10;   7.7; 300;eor
        691;2023051612;   10;   6.1; 290;eor
        691;2023051613;   10;   6.2; 290;eor
        691;2023051614;   10;   6.6; 290;eor
        691;2023051615;   10;   7.0; 290;eor
        691;2023051616;   10;   7.7; 300;eor
        691;2023051617;   10;   7.5; 300;eor
        691;2023051618;   10;   6.2; 290;eor
        691;2023051619;   10;   4.2; 290;eor
        691;2023051620;   10;   4.7; 280;eor
        691;2023051621;   10;   4.1; 270;eor
        691;2023051622;   10;   5.1; 280;eor
        691;2023051623;   10;   5.1; 280;eor
        691;2023051700;   10;   4.8; 270;eor
        691;2023051701;   10;   5.5; 290;eor
        691;2023051702;   10;   4.3; 290;eor
        691;2023051703;   10;   4.1; 300;eor
        691;2023051704;   10;   4.4; 300;eor
        691;2023051705;   10;   4.1; 300;eor
        691;2023051706;   10;   4.3; 300;eor
        691;2023051707;   10;   6.0; 310;eor
        691;2023051708;   10;   6.6; 310;eor
        691;2023051709;   10;   6.6; 310;eor
        691;2023051710;   10;   6.2; 310;eor
        691;2023051711;   10;   6.4; 300;eor
        691;2023051712;   10;   6.8; 310;eor
        691;2023051713;   10;   6.9; 320;eor
        691;2023051714;   10;   6.9; 330;eor
